"id","question_id","answer_id","value","created_at","updated_at"
"907","207","95","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"908","207","96","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"909","207","97","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"910","208","98","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"911","208","99","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"912","208","100","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"913","208","101","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"914","209","102","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"915","209","103","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"916","209","104","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"917","209","105","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"918","210","106","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"919","210","107","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"920","210","108","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"921","210","109","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"922","211","110","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"923","211","111","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"924","211","112","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"925","211","113","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"926","213","114","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"927","213","115","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"928","213","116","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"929","213","117","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"930","214","118","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"931","214","119","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"932","214","120","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"933","214","121","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"934","215","122","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"935","215","123","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"936","215","124","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"937","215","125","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"938","216","126","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"939","216","127","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"940","216","128","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"941","216","129","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"942","217","130","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"943","217","131","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"944","217","132","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"945","217","133","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"946","218","134","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"947","218","135","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"948","218","136","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"949","218","137","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"950","218","138","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"951","219","139","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"952","219","140","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"953","219","141","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"954","219","142","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"955","220","143","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"956","220","144","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"957","220","145","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"958","220","146","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"988","228","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"989","228","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"990","228","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"991","229","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"992","229","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"993","229","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"994","230","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"995","230","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"996","230","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"997","231","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"998","231","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"999","231","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1000","232","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1001","232","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1002","232","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1003","233","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1004","233","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1005","233","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1006","234","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1007","234","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1008","234","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1009","235","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1010","235","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1011","235","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1012","236","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1013","236","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1014","236","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1015","237","155","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1016","237","156","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1017","237","157","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1018","238","158","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1019","238","159","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1020","238","160","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1021","238","161","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1022","238","162","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1023","238","163","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1024","239","164","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1025","239","165","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1026","239","166","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1027","239","167","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1028","240","168","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1029","240","169","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1030","240","170","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1031","240","171","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1032","241","168","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1033","241","172","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1034","241","173","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1035","242","174","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1036","242","175","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1037","242","176","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1038","243","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1039","243","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1040","244","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1041","244","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1042","245","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1043","245","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1044","246","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1045","246","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1046","247","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1047","247","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1048","248","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1049","248","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1050","249","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1051","249","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1052","250","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1053","250","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1054","251","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1055","251","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1056","252","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1057","252","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1058","253","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1059","253","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1060","254","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1061","254","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1062","255","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1063","255","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1064","256","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1065","256","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1066","257","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1067","257","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1068","258","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1069","258","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1070","259","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1071","259","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1072","260","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1073","260","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1074","261","177","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1075","261","178","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1076","262","179","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1077","262","180","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1078","262","181","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1079","262","182","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1080","262","183","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1081","262","184","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1082","262","185","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1083","263","186","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1084","263","187","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1085","263","188","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1086","263","189","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1087","263","190","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1088","263","191","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1089","263","192","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1090","264","193","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1091","264","194","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1092","264","195","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1093","264","196","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1094","264","197","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1095","264","198","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1096","264","199","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1097","265","200","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1098","265","201","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1099","265","202","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1100","265","203","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1101","265","204","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1102","265","205","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1103","266","206","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1104","266","207","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1105","266","208","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1106","266","209","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1107","266","210","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1108","266","211","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1109","266","212","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1110","267","213","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1111","267","214","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1112","267","215","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1113","268","216","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1114","268","217","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1115","268","218","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1116","268","219","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1117","268","220","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1118","268","221","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1119","268","222","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1120","269","223","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1121","269","224","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1122","269","225","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1123","269","226","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1124","269","227","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1125","269","228","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1126","269","229","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1127","270","230","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1128","270","231","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1129","270","232","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1130","270","233","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1131","270","234","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1132","270","235","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1133","270","236","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1134","271","237","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1135","271","238","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1136","271","239","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1137","271","240","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1138","271","241","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1139","271","242","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1140","271","243","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1141","272","244","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1142","272","245","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1143","272","246","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1144","272","247","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1145","272","248","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1146","272","249","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1147","272","250","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1148","273","251","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1149","273","252","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1150","273","253","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1151","273","254","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1152","273","255","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1153","273","256","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1154","273","257","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1155","274","258","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1156","274","259","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1157","274","260","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1158","274","261","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1159","274","262","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1160","274","262","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1161","274","263","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1162","275","264","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1163","275","265","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1164","275","266","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1165","275","267","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1166","275","268","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1167","275","269","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1168","275","270","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1169","276","271","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1170","276","272","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1171","276","273","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1172","276","274","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1173","276","275","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1174","276","276","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1175","277","277","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1176","277","278","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1177","277","279","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1178","277","280","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1179","277","281","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1180","277","282","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1181","278","283","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1182","278","284","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1183","278","285","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1184","278","286","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1185","278","287","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1186","278","288","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1187","279","289","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1188","279","290","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1189","279","291","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1190","279","292","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1191","279","293","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1192","279","294","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1193","280","295","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1194","280","296","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1195","280","297","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1196","221","298","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1197","221","299","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1198","222","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1199","222","301","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1200","222","302","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1201","222","303","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1202","222","304","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1203","223","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1204","223","301","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1205","223","302","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1206","223","303","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1207","223","304","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1208","224","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1209","224","301","4","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1210","224","302","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1211","224","303","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1212","224","304","7","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1213","225","300","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1214","225","301","5","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1215","225","302","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1216","225","303","7","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1217","225","304","8","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1218","226","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1219","226","306","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1220","226","307","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1221","227","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1222","227","306","6","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1223","227","307","3","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1224","281","305","0","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1225","281","306","2","2021-05-09 15:06:30","2021-05-09 15:06:30"
"1226","281","307","1","2021-05-09 15:06:30","2021-05-09 15:06:30"
